delegate,voting_power
0x9c9d288dd1b4a62dbd2a65030250ff84ed825960,5073.316301922627
0x7f8919fde017c5ff8408e4def990bc81f20d3ca4,5042.417082672147
0xb0ef8d9d27fe632a7869985a68e355acba147e96,5015.766709099287
0x3aeab512d29a37d95583e64a81d71f3208989c0b,5006.194084882394
0xf94effbb420971e9da93267a7cf4ea40f92d934c,5001.938
0x5530f89d5ee7907e467262f6f4df2242ba626233,5001.117797029847
0x2cb5dbfedaa45a2b095bb267611e448c865c795a,5000.504
0xb398447e51c621ed7f87c322bf1caa5f27e48feb,5000.0
0x9571f51b11f86d878d9d512228fe7b266e807432,5000.0
0x0090720fed7fed66ed658118b7b3bb0189d3a495,5000.0
0x6b190ca03ff9cb582fc80d0fa76069d8768b8b99,4988.439775345637
0x705eb6591bcc428431b6b37182fe385acf0e0523,4948.802213618096
0xc57c05ffbbdd7ff0a6dfa02cf2a6d34a420d375a,4940.807379368894
0xa80be8cac8333330106585ee210c3f245d4f98df,4925.00374439711
0xccc4e8ad313df8150211b1b934725345924ab81d,4892.186235678669
0xeade710befea2c53a9cd6d202b82793b02bbb1c5,4852.414616094231
0x8bf1e340055c7de62f11229a149d3a1918de3d74,4827.242951702914
0xdf826ff6518e609e4cee86299d40611c148099d5,4746.492759841142
0x56ebc608fd6b8f8cef2775a3ee0dddaec01a7000,4659.179216812112
0xc6a0d3c3d306cbb0915013cb6a7c45b89f804703,4622.602836513826
0x249265f9b06d2f7ab5282126786ae3f73b1ddd29,4618.041371365775
0xb1bab8f13d2512e2d75d91a336282d72c272b827,4558.2199614561005
0x3e2d76633e9eed1e468d56d361a158c843da8820,4533.766861746771
0x31e0cd40fd6246e389373cf997704c0f9ba84fd8,4527.238184282253
0xc88a0487b7fbb72a48c0ae39414056287fda03fe,4518.707407794862
0x751cbd4b850d031f4f895278a5ca9f5e56fabb60,4509.713822320864
0x2a704f87cb047691139c6fec103ffbb10f9c67a2,4496.490556667683
0x5319ccc6d0a61d34ce99a97d67a5aeed9d61cacd,4476.204632506846
0x3cd5fec7fa9827cf0d262d6be5421a61cf615794,4456.864608020342
0x5d47e5d242a8f66a6286b0a2353868875f5d6068,4438.455858309221
0x182fcf35d9065375c0c74fccb13dffe912ca83b3,4433.246851079388
0x152ac2bc1821c5c9eca56d1f35d8b0d8b61187f5,4407.32693691022
0x78b155d7bc284a887f09e028a360a36cc4c4d4c8,4364.2381445802
0xf91811a28f09918415b06764cbc0732b10cbfe80,4344.78044909456
0x7d82aaa9a01301c756a226f05d188c07ce5342b9,4337.869987683251
0x44940fe93f92bb44b7f2b77c768c051b5a8794e0,4335.562753521159
0x1f72b8e6bbd61936949a5d933420be193b77c663,4333.814015380847
0x31744e433b97a6bc058dfb80a41a062afcf76427,4300.528952766472
0x4c37700d949db46aa11a9f1627070f9af31f8011,4293.651507753226
0x1867aa355db059d649ab84cedd7f0403d11d6a37,4293.254292356854
0x61dd0458224989d610456135fddcb3639274afc6,4289.198320054451
0xa3d0750295d85e813eb8701d6f323fdec651518c,4288.044967546231
0x0473a13cb3088ebd0092ea137170508da3f7fb8c,4285.278193723916
0x0ad9fbf7aa4c95133dbef42f4cc347c001a6e678,4278.8809591923555
0x5a2cf5b6061de4cd3c5936a781621fa8e4d1fdcf,4273.334461543022
0xf4e0280680a7ff759b367229db9281e92de64944,4268.918458547009
0x6269ba44d7ddb277d5cf374ae35deb67f5db226b,4268.918458542455
0x5233823a951bed0e24feea666ea7b4490bd9592d,4268.918458542455
0xf78f2bba5ea14419ff7cb5e68d192cd214ec049e,4260.43536689821
0x1ac1a90b1dcd33f7979be3afa9dcd3b70b8a76a0,4252.64445835808
0xa6d51779b45bdf1c5b6bd0fe86be2c2d9481e69d,4241.028522812348
0x60365500fc2b09d8ab6aff7dd444d0da0fe8059c,4197.120183368231
0xbd1187af7b213694b6abf2ed86666066faedb168,4177.96438553307
0x66c1ee03515f8deac438ce621e254148cbb82d16,4171.65975473
0xe8e50fd0fd080573e80777eb5468b6200711db36,4127.383200504803
0xcf31ddc2c0b5571ff4e6db70092e1de98aa8d888,4122.390861186409
0x49214ee05bc76158a24e5b4b05f1dadc8958162d,4120.0
0xacfea5dd8fb15d893fef331391c8df21df719603,4104.3316237436575
0xd115edee06578716cb235fc8b51bd652b8237dc2,4063.158832765848
0xb8150a1b6945e75d05769d685b127b41e6335bbc,4052.762098147916
0x5265bde27f57e738be6c1f6ab3544e82cdc92a8f,4023.428482033579
0xed50bff8e74cff153bc37906ce5d5e6cf2c3073c,4000.590126171254
0x626c4cccddd354a61be39041b1a800267e93e85a,4000.0
0xd48fbaf788ee2831086f074c208cd90269ead050,4000.0
0xbea26de685ef828b60ca53b40ecc9bab35645fdf,4000.0
0x03ce77d68c5ef952d91ff53c336ffa260f43caa0,3997.554387916395
0xff6a569d06fddbf8bad1dc9fa3f57484af49a1ed,3980.216326380278
0x1cad53845b1f5cc86c539fcb5db2d1285859bcf8,3961.9807449180644
0xca72c93172ba6eff168e59e7f17c3c7a8fea9b62,3953.802717793529
0xef51c037713edc74e0e5f810697d12806cb4ab07,3920.384989728209
0x41ed5cb8d0bdc9523d77e6acdc961c31fda90988,3847.753942285219
0x1f4dc26f26262fe6431c6ff1bd304affdf600289,3823.498611336231
0xd6ce44f039250dddb3b1fb3aad1f68e838713b45,3814.9205946950565
0x188c30e9a6527f5f0c3f7fe59b72ac7253c62f28,3803.4887000711765
0xf79a4ce9bd79f43257e24986dd35c3dfc5da5460,3793.9385691247094
0x1653ff6cd12628ae47fced55f65082fe4390e605,3792.2618768910525
0x465c63680f2a0b4277d9b4cecc3f3310e531a77f,3750.0
0x2acccdabc0acf92d670d430aaec6b440311cc7a5,3739.288899860196
0x0317d839d42c67daf9b8bd4c76644aad3e8159b9,3734.196670560488
0xfcba88ee3480cd7419a3eba8559d54ed609e86ea,3724.7193805422557
0xa80481e3f9098602954b2e5cf306e6dee053ef3e,3711.848358459028
0x1dabe414eb584533ee72e603ff33ba793e3c98f1,3708.5489443369047
0x93f3f612a525a59523e91cc5552f718df9fc0746,3684.5474172339973
0xc095d81962c9ba76f9884f4ff5f6b7732944c6ce,3680.5635571936796
0x5b93ff82faaf241c15997ea3975419dddd8362c5,3663.5003252199112
0x795076b0f5cea89e45a493acd2721f330fd79b73,3657.84194393
0x2c2fa8a0b0aa01169d1f7e2dc70829572c263d58,3604.355322623199
0x8655f051512899af8614275e8e31f260ea276267,3540.0632434689105
0xc48f0a509f8d7ef050022a78df5fefa0fc3a2feb,3526.300329068708
0x875a7b08843a3ccd9584734c602658e2729bf5bb,3525.088198614428
0x9e59edf20d62acbc689d5e72b8f72fedd7a3d282,3482.436771518978
0x76afbb34a89419f80ca925c815078180b42f81ac,3480.747615341329
0x3aff5ae7a64450f96425c90c4ba928b9db8fbfc3,3477.5029397199387
0x4a7a1e42554c7780e328b67cd488ecff00d9f63d,3470.4072456797167
0x5618f949c12c2275873b41a95804bf02e49ca34a,3441.2651564421058
0x656b7f17933ee35058d1beb8b6c65b580e799440,3437.289871369123
0xc474a9a00e56c3bf947c71edd1515dad5706d3d5,3429.672012483469
0x57a7604baae02bfb83f102eeb96f2c263d2f2ae1,3411.944275362414
0xf409c87afc113db14ab26470ce8da9bd88f16877,3408.8371426653357
0xca9245a982387e964a8ee0048797beae5fda23ca,3387.8889969317875
0x48dbb9b7b562acf3c38e53deaff4686e24c3d85d,3386.4527564697564
0xf0772eb66bdb39a953273ab1f8a5a086db247d3a,3383.269090247588
0x2d481c39e28c71915fee81854d1c95cbcf5a5d74,3375.691289065242
0xdcdb53e8e1123baa64a0b7d3da13e360ca843797,3359.6978224439367
0x8ed16e19f2ae9142abf9221c08a384a568dfc710,3340.9807373015988
0xc41a6568889fd2017650efcb959653a55a46018b,3340.6750528099724
0xe31b7439693889cae4490eb6e7ca88fb23b1d11b,3318.57642378739
0xd836da33a6629548271eb9ef4f62d083376eb4a6,3316.2558695668404
0xf389dd1f828525b449d63d14157f2d3a25ee0a41,3313.037268536235
0x0cb3e38741ed54fde0b7b7e1c93dcd28a4a6f15c,3312.526836629019
0x99999999666044e4947cb725715e2a19762e15fe,3301.5334879099273
0xe1e5dcbbc95aabe80e2f9c65c7a2cef85daf61c4,3298.1825913520775
0xd8da6bf26964af9d7eed9e03e53415d37aa96045,3290.787891425584
0x9303ea8ddaf762a3a1f9a8c82c4f16fb70733ac3,3290.7479284092938
0xb93e48ef58814d5c5aff5c66561ea7be68ef83ac,3285.8850513685616
0x8276476b641acaf27b09f3ee721c02db3a67835b,3283.3151564492955
0x1e79b045dc29eae9fdc69673c9dcd7c53e5e159d,3277.587018801586
0x5ee94b80d60880f25048b61588d8cb23c79aa3ae,3254.964028500203
0xaeaac4b78edb9a049dfa837b660a0b4882cd1ac8,3254.3340263865116
0x89317ca635c565a8f72738864418a712c24f0fbe,3249.1459999999706
0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,3244.6375758555705
0x0c7d7bc28f7ff5760ffd392dc47472cff78b1e2b,3207.172140202557
0x1689b49f4fcb3acd3f84d88bf9f03f2aec15d374,3201.7067196763614
0x4ffa6f41aa477a5a6e2c144f0a0888d93f865f1c,3200.6751037080544
0x4e3d9399c28c724293dd545225ec843ac4c9e953,3177.3859351057117
0x33f6ee932cea603fafd6854827259be172c91da4,3171.7518431464114
0xbbb33d2e7bd7ddc722e53da9ca8ee97df41cfabf,3170.959534510271
0x033f68fd9df6bac726e6651e95ac399dbca3dc58,3159.935259599312
0x0aacf5d8a327dc048055ba928ae79744863fc033,3155.4448933278068
0x1d19da85322c5f14201be546c326e0e6f521b6e6,3151.5647100542424
0x2d879e33a11aa5f880b68bd9a97f36085472013d,3147.10920334201
0xa249108c143e0cb9aaf96c5f68bb470195f5af0c,3136.610525902728
0x4cb115e1189cb13a029525aa731c161a2c8e2fc6,3131.574728196584
0xdd1643978660870c354c33e6ac5adbb9eb7005d4,3130.3588614892724
0xc0f8c84c52db0821bbb31d9e57851e4d79f93e18,3129.699999999998
0x4a343860b1a27137bbf4fd0ab3342ddb801df4f6,3125.216578598026
0x5c5a4ae893c4232a050b01a84e193e107dd80ca2,3103.67480654568
0xa1455e19c297b9a0a0e894208d041ad40cc5c23d,3102.2143626632587
0xfafb325429351555f9a4dfba846a3c1707657046,3078.456699960767
0x3564e17d5f6b7c9a3c6bd6248bf7b3eeb4927e50,3064.634034227637
0xf5535d4b271edc5e35dadc460385fe44f286ab8e,3064.634034227636
0xb5a790568471c23de46533f1706a238b04d59f25,3047.409022834009
0xbb058100c58f04eebfc245ab07364296feb9846b,3046.5856178019626
0x48c4acbbfeec4a067c0df1c686b726ffa29ae9cf,3043.1199732416417
0xf42ad66f4b66628584f2e97421a008d62a8f116c,3018.346512078815
0x8b78d14e242ccba658af9455df6c021f2e4e994f,3002.746
0x4831b68c872a7b8b320fe7bc9c27b191f646c3ba,2954.135568899595
0xd1c416489922301dbacad84d177c3d750720c81c,2947.5232
0x348ec25acde3238ce6ce7c0705258d7e0702363b,2886.8383294342843
0x279630304eca93c692e0f26870def510439a0c5b,2886.728964982787
0x7dcedae0e690b51cc45f6ee2385f5757e59cbe1c,2885.512282079641
0x8ea6b66e0cc397e645e44378dc6595c73326fcf5,2880.4133451944404
0xc1377ebd880217969d662c23067ca9f1674163f0,2879.00955437021
0xfef75b27d4ae3d5228bcc2912f9cdceafe5f82e3,2854.6404798552103
0x89dd48b3431b7abcc54dc4c78c08e53454d2bc7a,2839.142815455321
0xd640c898b0902bd02f69de0fe8d0bd560956db76,2837.376408995634
0xafd5f60aa8eb4f488eaa0ef98c1c5b0645d9a0a0,2832.5793988747782
0xd1b69961df7b513194ba0180fd6a664ed07e4743,2832.203380515154
0x7552bcd1d045eabcb304d34f0574a9e3c7c8f9f1,2828.440220391297
0x15b56359a31b7a7dd51da0de9315142da3b0c4a5,2826.9095045656277
0xe139ed266cd535b33f2937fb06cc21ec71d63dc3,2824.042623338126
0x4646870d5379936f95220fba9cd2d4d17ab2e18e,2823.4407328233196
0xfa07cde45898ee3d9edb3399946a8f7a12b400d8,2822.6092208143587
0x0100a6e67f6abc0c452395eeca488c51b976b516,2799.5649481600954
0xf3f3d96ad5b8554ab4c5b45a0e1d5111e95671b4,2791.5414270989572
0xcd0d967449430caaabda422af22f64254c3f1168,2780.3607303485787
0xf36bea45d18d74513917fc78f7ec2c7ddc750cdb,2775.744987268767
0x84da37133a088fbf4e21d80aec2cc260b52ea116,2773.8233833306267
0x75cac0ceb8a39ddb4942a83ad2aafaf0c2a3e13f,2764.8684026453807
0x408e08011838c863d0bcaef911ee4ba73eebd348,2764.526181965354
0xda17e1ff5b4fca7d74f01f09e348e45e59369fa5,2756.553097173237
0x2b2ab4ac1592abe9daf423b754f1894ccbbe6438,2747.5549566193527
0x8847ebaaf29a18396e49191602f8d8d141b98aa7,2744.84649465959
0x6e9078a3773a5035a710709901c41e1d9131db6a,2736.1395940263315
0xf70fa1b8443c620ca7d43a9d17f4bde8b09031cc,2734.5385799688183
0xbfd457de4cbc3b930b34a893cc0463dc095c6d90,2732.4376520932437
0x6ccb6178dc232bde5d964b23302051cc4a4f660d,2708.7263552602176
0x757056e3ab3c65c6c8c710f7e6f9a8327cc6bae7,2705.19747415609
0x7583d5687e5e66dbfc07cbc88308c8c606bc7e06,2704.890743627215
0x99c541e490a4c160e8091cf3bc8d326edb9297c3,2697.5930896159657
0x4d93a3cae350f321bb6d248b0374af049ea4b3c3,2680.277011688043
0xd7068f910eaf2eefd18fbe04d36555d4d698c300,2676.0387829038987
0x8db6b632d743aef641146dc943acb64957155388,2669.4571991964526
0x4040cdcdfa5543d8441c13cd8e0cb4a85277f34b,2660.546259594323
0x3db5b38ef4b433d9c6a664bd35551be73313189a,2644.271868381512
0x6a8076e1b8fc43d5e07d03ba090d7a19e1cdafd1,2609.994572358542
0xa018feb6840781436e5440de92f91659bce036b6,2607.039126138567
0x298afe764ceade43ba80ac4390195e8d9451d6ef,2577.4955509002025
0xabea6c426043e50bd3814e3104aea0604ea313dd,2571.210816918832
0x679d87d8640e66778c3419d164998e720d7495f6,2568.44325402917
0xe9a830ab84558da8fbb7995306bdeda3f1f6d1de,2564.658831435013
0x73b8c96a1131c19b6a0dc972099ee5e2b328f66b,2558.837125004366
0xe711d6b006674a271866553a22acd3570dbf46ef,2556.2563898127064
0xfa38df65face3ffba188f0bd2814c2266c3c23d5,2554.167946508152
0x0d998071eb7685bec3913a24d84dae65d840f777,2550.9501068105883
0x4c710b38199f589dd769d36ed52b6d0170cb83ee,2532.492417874296
0xfeaacdbbc318ebbf9bb5835d4173c1a7fc24b3b9,2532.420270186156
0x42355e7dc0a872c465be9de4acaaacb5709ce813,2532.420270186156
0xe800419e5c0b3d355cc7f2c5273e8f2a6b553558,2509.6031209802118
0x223540627bb9aa7de8fcb0a7454065821ad8f938,2503.70684366213
0x65c13724928ea0afa68e09c7b70449bb8f6f3fc8,2500.443224676506
0xa69ed9f06acd2b852d995343f3a458d1420d423f,2500.0
0xa7634b639ba3ee5ccc7031a4dc8bf7844beb9896,2495.0757575262332
0x418e78939dc368196669a5a58da6934d4be6144b,2492.346666235434
0x3e99cc4783d4cdd7deafd331d68bc293cb01ad0d,2492.1221692984127
0x6585777b8d8055e7453e354d5d3dced17682dce4,2485.278084355304
0x96ea3317a62d77d66b857b323abf56d3c8acc6a4,2480.0082505982114
0xfac890eb4c056323441ec68cf4528e3f3462e16c,2476.29491798671
0x07963001638c2e8283ef7f3dabf4242eaf5d4f79,2470.4886206100527
0x931408fa3fc8cbd3cf989379806a388c38dac007,2469.3580921499392
0x06e31a514c8603fd714a7670a18784aece84a13f,2468.8580921499392
0x57a004076f196b722c7a7f45c570be462e765cf0,2464.779946544337
0x0ef55d882886161d760100b19ae3d5df6f1e46dd,2462.2727050268645
0xe033409897ceb884194cdc11399c8f32c24f3e8a,2457.171371584207
0xffaa3cda4f169d33291dd9ddbea8578d1398430e,2456.417969545589
0xf3773a15a59e3d3a76b22fae60646d168e75f012,2453.9316753542334
0xb62e762af637b49eb4870bce8fe21bfff189e495,2451.8508233755956
0x2a185c8a3c63d7bfe63ad5d950244ffe9d0a4b60,2440.711664662414
0x60e89feb6df8cd089d99ca9fb2cd3bb092549f00,2422.908763592498
0xea86bc36b6738d9a1861bfea27f2bdcf35950134,2413.9968066635784
0x8c4d7d482780ccb799e2415f25b767250887e580,2412.4251842245453
0x903ad6cc0068b787d582da10a901b3fd64d64011,2399.3580921499392
0xd964322565932d5b124fe8eee64ab179a5d8c880,2386.2289895958947
0x3722a8b1e2674fbba7081c84e39a5ce738b8159d,2380.0
0xc08bf9bc689f614029287cee1cf595b179e43b05,2379.6624226618105
0x0ee85c30ff1797d9f041261b88c4a58d6d68fbbf,2375.0000000000005
0x01f761805c90bc8abfaf504075afdb87e1e5dc08,2372.7228625232206
0x856d663e795dc88a08583b2a314672a7dd9b0146,2371.846837083793
0x479614f32bf5d846f5294eb5ccaba37eafb66b9c,2365.773111011917
0xee6af57e2882f414ace82957d7102a7afce4c655,2365.5795860810163
0x1d44bb067bab6fee2e99c0fd5b471e0ae8aadeb1,2349.261000255889
0x06ac46a081e02b3a8d4dad50b62e90acaea23a95,2349.1435498322194
0x2f6664f586d06549b54801b1fb15cf1a2cd639b5,2348.3920508307087
0x5b56220bfc43e33c3f41c930c76f8a57b27ad991,2348.1867360497954
0xb687e39c6da4a4b3c38c659c5e484f1ef7c99311,2348.0033571076783
0x254ca6550883d5ab2c1ea7ce92a15a039b4239de,2346.8366905182374
0x157c932690651e938654c2872619af9fc967f221,2345.098084307303
0xa9811f9f6b8bca7f9f91f850a98310e63fbb7326,2343.1277237920885
0xe679d21696f2d833e1d92cf44f88a78e796756a3,2340.2213310486236
0x81d6d74103ea8a46382435de0816c8ab6527a0d0,2338.9206050198013
0xc0a5906059f1612cc0ec625d8fc4be0834d73786,2332.419022385536
0xda5658b452230e02fe40fd79824be7ca4ead74ce,2324.1289296328146
0x2dd3a97aee2c998ac123ff0f71773b7c5f02ca71,2320.628068391768
0xb24479d193064131b8cd51af1c41aa13f7860b23,2319.2891353177024
0xe1afa67cf44fb8e12abf88de37f5de85da10ef22,2319.0556955931693
0x98c417b9df5d9663cf488c12697c28ed2456c9cb,2319.050355287994
0x715d2e0643d3156a393483cdea1a037abd2d7f90,2314.7900216564512
0x3a8b9b6d9286a42d3956a54dc60ec81c6865ce82,2313.653577154517
0xdc27620f4e2e3728c2a3d209f748f82eb1e99031,2304.0806325212534
0x00b7c84dbbd871a8eb209138174d1ef378f015a0,2292.104412169401
0x040baa573b9dab3143425d7e0d11916961d385bf,2287.1810981003086
0x61b647d3b5a04eec7e78b1d9cfbf9dea593c7865,2270.0
0x0d2a8109e4a4572788210e01c45355ff5642d826,2267.5837361585
0xe44799ef334df157e0f8e2855e5ebebdbc02b299,2264.6365484269295
0x690b7ab6dc75848ac0148000159b509ee105be2d,2254.96949
0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,2250.0
0x3f911eb6d6cbdee710c914349a872db63de4700f,2241.866160876445
0xf0a9abb11958a071e168f2ee5bcbacf1abbde9cf,2232.6984667559277
0x07eaa17a305d6eca9aaf0f9c89f5ae4432b29212,2222.830418820354
0x2ed88964f096c4311e6f47164821ade7d3b1c7a4,2212.9322969146965
0x85334d1dddffc4f927cf185ae147c994a4fd8ece,2208.9570169208496
0x73975f92c0d594a8872bd329c46d0a8476867f96,2207.7557208316543
0xc799be8de03f20b2d3b101e6f6516d614e6ffe06,2203.1477622428556
0x4e42bd9e46444146c6ae31bc301f0ab7cf623ee7,2201.491232725066
0x27259b0f4209e76f8c6cf27106c9ff83bdc2e831,2201.0300280063175
0xfe1ce603e9fa08b2f154a231c89f5bd4c7fdae12,2197.1828713801865
0x229b6c1c90ea820e146cb8e9a6f9240fdbe2dc6a,2190.140856375104
0xecca53828d3cc6dc1ffbdad81ea62c85210a9020,2186.9028242683717
0x3dfa56eccbc699c2f39bf0ed00ce9e726c01c219,2178.666464183536
0x6fe0e8bdac611e9df3334cdae26062ba621c434e,2172.7584887552557
0x583c7c7e8dc038934d3c29ec9126ec0e12082161,2157.088586654307
0xaaebf6990efc1fec482d67c32570b99ec7c2ef35,2144.9082953735087
0x18162554df6cf9d39a76de7475caf4cc5a811b9f,2140.2514534056622
0xf61815c965c67b777e06c0d22ee25f5483bd1741,2136.1079158128464
0x607d2381afecbd80c4ad5cce8059205c2a297966,2131.365935894732
0x323a8a4643c690dae74bd3be3110e0eb018e213e,2127.3836178353104
0x3471884f189fd7c63fe8c83601d28ce0cc1b3853,2127.1966232158816
0xc3c1744bccfe4691e332c873f9cb99b53214e03c,2124.3168038113718
0xab3e7eeab16b15f1fab6c489d64334c17ec2fce3,2123.4247751013104
0xafbb354ff03e17b1effbaf661ffca106ba78b966,2111.4338193216668
0xbe8bc259d9840a229ec08142ef73ad4373fbbd68,2110.395143394373
0x4925c8d00e2c94dd9b00d299b249d3fa6e1c2bf4,2108.7448958646046
0x36d6bdac809826355078bb9b1cd0701faf1f2729,2108.4322173917544
0xbf62319147a6fb8dcb9bd907b890195be6929222,2104.4213757834705
0xe35dacb1b14d6def2cea65518cc1ebfe23b3cd03,2104.2266460615015
0x69e056ec6eddb0d682a1b98005029992791001c0,2101.2118026
0xe36e5afd431bbfd23598d2c37b018d2bde5eb5e1,2098.7531612132125
0x837219d7a9c666f5542c4559bf17d7b804e5c5fe,2097.430074949288
0xc99b0676199dc3f8d3317ac003b85441cbcead45,2095.5446850740523
0xc8b8d850bb0678d850ee819123042ccfd8561d46,2092.0289233487542
0x78d6eeb8639c639316516dc004a311bf756c3640,2091.463545837245
0x855f2432f56f5fa62923dc4ba7dc2be472b72ea2,2090.9185098944135
0x8502e7adba14a716c189f94687adbd3b8cff10cd,2090.9185098944135
0x680bf8adc932eaa119fa4883e6c6109991f11e09,2090.9185098944135
0x66e20b3b6c6344145b1c8fcbd29df6cb16053700,2090.9185098944135
0x5e7f8a81edece816f72d4d110882530cd82a2d2a,2090.9185098944135
0x47c125dee6898b6cb2379bcbafc823ff3f614770,2090.9185098944135
0x2a4ea8464bd2dac1ad4f841dcc7a8efb4d84a27d,2090.9185098944135
0x1244d96845d94b3d1a550110a5c97ef018f4d24e,2090.9185098944135
0xa287959c7022334af8059657170105d3431e848a,2088.963470304296
0x679345e189237651b43a830418f54ddef6abccd6,2088.963470304296
0x2d25337db15465b5c411ec214cb71acf97d76f2e,2088.963470304296
0x9e26e77e3c494628467615b9ef5fc8f3c095cf89,2085.0533911240595
0x690332c7735c55f940ce21600fb1f7fa3fe4d4dc,2083.937383809458
0xb9bab409feb12820f9383d7c60fec2d31f0a9380,2083.0983515339417
0x27c42841d4917a2456ba5fbb17ac9cb06850f4df,2079.6754135061087
0x827282def6ac312de27dbdfa013262caf33f16b4,2077.292871058604
0x2d2240991c9c1d10bbdbd0cb8cc0b96984c1cc29,2069.7600418749344
0xfd027ac96ed5fbdd4f0462fede2b82df4748173e,2067.9014229984573
0x2c7add7b6fb722cc4fdcfa8405d7c3888ff033e8,2067.2119122330105
0x741266ab669e1bae49c9f8396a0aa19905b7a409,2067.0388359262547
0x7c7fb6846e7633342eeef5bd236b54dd511dac30,2062.8428320346275
0x09a60649f4d29abf919dc130e7d517352f988087,2062.7502249223
0xf719aa02d048a591b11a2df2befb311f0b6d035e,2056.800495446238
0x6463dbd8ae7dfb08cfe903cdf98ea7558faf36e6,2055.8778817724215
0x92b52e6441a9e2e03d080e951249d93df222f855,2050.6902316381684
0x3bb8ad79e5caa78e2bf96217fa4e5c9ebc9d2a25,2041.77488624
0xd70333d48d72082b211d05340c8e4f9a630b315e,2040.478045151153
0x537ab4d36192b56fb5fb388dcc9d1317d6e64018,2036.0434783988542
0x0e07ecb7ea74b53f41a3c82b9ff7323512866ce8,2032.245076177855
0xf95e43cc86ea8ccc0893f58027194ce62ffd8e98,2032.2184012800092
0x6b87616d8fe9eb216975d464f13a82f72114af2f,2031.4817146720393
0x64ac697f84bcddfacab514f07dd147c6958a7915,2030.465378384353
0xf99d01b2cdb9f13b58aceaba8b6708a7c9b4bb81,2028.217723742873
0x0926051a979aa8dd87a4cc49fcc40ac3eacc5775,2026.3595370466428
0xc4d0e0633b37b81be61c4e926ed1802922bb84c4,2024.301
0xd4e8546e75eceeea0ab9fd1ebf5468bcf4da557f,2020.7429605906352
0x050ac21c63ee3edddbe27bdaa7a87b0c9f5fd75b,2016.9452991984676
0xb29050965a5ac70ab487aa47546cdcbc97dae45d,2016.9449425508808
0x54319e41affd0211fe22c34c2c7fe3905f87cf75,2014.1942409118712
0x31a406efbd18897c85a028ca2ad9bbf06febaa2c,2011.78036010592
0xb4c47c642ea41cb9ffce5f6c7a87bb6e3072b8a2,2008.8816718099677
0x789344f94f8fd793907ac0faffa75e0823845950,2006.9373838094577
0xb5ee2cf7a6768922ac68a9971d3acd75e1b62619,2006.5708247149835
0xab0619d952bf9ac0952c70ada9e62a227c698264,2001.9434291655423
0x3be11359b905392ad66c51a1891a980f627702f0,2001.6106703649864
0x95df9976b44b34f3c4e57e1279badf0beaee5c1a,2000.0000464982083
0xf59f696f9c3dedab1c1fc4b167a91b0a0df5c21e,2000.0
0xda8731da24e0faa243a6115e25cc9ac3af159a1b,2000.0
0x3bb9a018be66ac8ddab18cdde0c51c61ac6eecfa,2000.0
0x27986856959cb12c398c90e4f123074a04c276cf,1993.755520206363
0x8180a5ca4e3b94045e05a9313777955f7518d757,1993.174890511554
0x46d5fdc9283fecd79830570789744ed8bbc3725f,1992.0253228265422
0xf5be6df48ebc9c10666e482ac3ca20dae7c8af3c,1991.716167881775
0xb355f4aa704e9d6aac92e54ad3b9b692b6dd6747,1989.364800739939
0x04f8ee92e487ac03f8e5bfefd1bfb8ecee059d4f,1987.6612262724811
0xffb8c9ec9951b1d22ae0676a8965de43412ceb7d,1987.1637257875518
0x0057be07beef5d9b4beb9e2d147906e83d1915c8,1975.8972010934233
0x6ce617317a75aca2c9f7129bbe329bcd242c884a,1969.4540396568718
0x1027faa02682a6d5ec74361dd6cbed2c273102f5,1960.0834855340686
0xc6e4637aef0d61b2071405cbab076abf03eaa310,1959.5690124754333
0x63d8974a216c6b6508202c7d901ab780a5646969,1957.9181442196802
0x7cec083757f21f89c9d5d57446a4dd8b978c35e8,1956.8925665636825
0x7d40d32c113f947540c073476ce94c3923697409,1952.2542479689318
0x8eef779818afa953b0652e45438423ebe089f55a,1950.4924061099823
0x1a7cc5173484a1abd1dbc194fb2051a2cab2d2cf,1946.0908563309379
0x0d1b13d287c5641ea518a009e601e00ec1d74362,1940.3847055082863
0xfce0be128bb7fa7c09c4fb343284f8156eac42d1,1938.3110092053478
0x50c4c50132fede992808c7b822b4ebcfd0cc3865,1931.3068713818873
0x784cab041a9df7e267a5a33dd87894927742059a,1931.008904877562
0xfe3ac81b4e1441b212cbc58b55af4a87a1c5d62b,1929.3062661723877
0x7926a8b9e64682d08bbbe966a70ac26ada30816c,1928.9819080297682
0x4706a7ffc52f14d7cff8c68ea0cf205da6296fbf,1913.0099071936613
0xc4cc2d4a1170d0d676ca993a46d336acba0a5962,1911.054867603544
